image_name,image,RS
dataset/dalleimg/org/image_dall_3_0.jpg,21,0.9565667510032654
dataset/dalleimg/org/image_dall_3_1.jpg,35,0.8539779435504568
dataset/dalleimg/org/image_dall_3_2.jpg,27,0.9592322273687883
dataset/dalleimg/org/image_dall_3_3.jpg,140,1.0
dataset/dalleimg/org/image_dall_3_4.jpg,52,1.0
dataset/dalleimg/org/image_dall_3_5.jpg,102,0.5218014121055603
dataset/dalleimg/org/image_dall_3_6.jpg,66,0.5845782534642653
dataset/dalleimg/org/image_dall_3_7.jpg,20,0.9361836373806001
dataset/dalleimg/org/image_dall_3_8.jpg,108,0.6663839464837854
dataset/dalleimg/org/image_dall_3_9.jpg,23,0.9524758848277006
dataset/dalleimg/org/image_dall_3_10.jpg,110,0.9982341278683056
dataset/dalleimg/org/image_dall_3_11.jpg,26,0.9942636197263545
dataset/dalleimg/org/image_dall_3_12.jpg,75,0.6665650795806538
dataset/dalleimg/org/image_dall_3_13.jpg,31,0.7761247423562136
dataset/dalleimg/org/image_dall_3_14.jpg,89,0.7666507412086834
dataset/dalleimg/org/image_dall_3_15.jpg,94,0.8288725435733795
dataset/dalleimg/org/image_dall_3_16.jpg,138,1.0
dataset/dalleimg/org/image_dall_3_17.jpg,106,0.8321802930398421
dataset/dalleimg/org/image_dall_3_18.jpg,118,0.9703848920085214
dataset/dalleimg/org/image_dall_3_19.jpg,3,0.9996354601599954
dataset/dalleimg/org/image_dall_3_20.jpg,72,0.9279942409558729
dataset/dalleimg/org/image_dall_3_21.jpg,32,0.8867924923246557
dataset/dalleimg/org/image_dall_3_22.jpg,54,0.9097272146831858
dataset/dalleimg/org/image_dall_3_23.jpg,101,0.5789671052585948
dataset/dalleimg/org/image_dall_3_24.jpg,88,0.9059297827157107
dataset/dalleimg/org/image_dall_3_25.jpg,15,0.9990447396581824
dataset/dalleimg/org/image_dall_3_26.jpg,33,0.9890621196139943
dataset/dalleimg/org/image_dall_3_27.jpg,95,0.8406632309610192
dataset/dalleimg/org/image_dall_3_28.jpg,64,0.8947098011320289
dataset/dalleimg/org/image_dall_3_29.jpg,122,0.8802171262827786
dataset/dalleimg/org/image_dall_3_30.jpg,129,0.9101590720089999
dataset/dalleimg/org/image_dall_3_31.jpg,10,0.9362414089116183
dataset/dalleimg/org/image_dall_3_32.jpg,70,0.856544653935866
dataset/dalleimg/org/image_dall_3_33.jpg,34,1.0
dataset/dalleimg/org/image_dall_3_34.jpg,56,0.9586322296749462
dataset/dalleimg/org/image_dall_3_35.jpg,61,0.7927472759376872
dataset/dalleimg/org/image_dall_3_36.jpg,4,0.8988246142864227
dataset/dalleimg/org/image_dall_3_37.jpg,100,0.722393798828125
dataset/dalleimg/org/image_dall_3_38.jpg,36,0.8109008951620622
dataset/dalleimg/org/image_dall_3_39.jpg,97,0.45448105850002984
dataset/dalleimg/org/image_dall_3_40.jpg,130,0.9924392461776733
dataset/dalleimg/org/image_dall_3_41.jpg,150,1.0
dataset/dalleimg/org/image_dall_3_42.jpg,71,0.7995866699652239
dataset/dalleimg/org/image_dall_3_43.jpg,82,0.7472648257558997
dataset/dalleimg/org/image_dall_3_44.jpg,57,1.0
