image_name,image,RS
dataset/dalleimg/org/image_dall_3_0.jpg,21,0.5876371607138039
dataset/dalleimg/org/image_dall_3_1.jpg,35,0.572926859585357
dataset/dalleimg/org/image_dall_3_2.jpg,27,0.5962450646362176
dataset/dalleimg/org/image_dall_3_3.jpg,140,0.621261841982671
dataset/dalleimg/org/image_dall_3_4.jpg,52,0.6099746788203387
dataset/dalleimg/org/image_dall_3_5.jpg,102,0.5873235118961178
dataset/dalleimg/org/image_dall_3_6.jpg,66,0.6364187788123864
dataset/dalleimg/org/image_dall_3_7.jpg,20,0.561579943303457
dataset/dalleimg/org/image_dall_3_8.jpg,108,0.5417796984680073
dataset/dalleimg/org/image_dall_3_9.jpg,23,0.6117347697956873
dataset/dalleimg/org/image_dall_3_10.jpg,110,0.5661440619797731
dataset/dalleimg/org/image_dall_3_11.jpg,26,0.6318358516682105
dataset/dalleimg/org/image_dall_3_12.jpg,75,0.6076962290232758
dataset/dalleimg/org/image_dall_3_13.jpg,31,0.6255248242735674
dataset/dalleimg/org/image_dall_3_14.jpg,89,0.606468332292601
dataset/dalleimg/org/image_dall_3_15.jpg,94,0.6159026344869005
dataset/dalleimg/org/image_dall_3_16.jpg,138,0.6173549228389948
dataset/dalleimg/org/image_dall_3_17.jpg,106,0.5789971407810619
dataset/dalleimg/org/image_dall_3_18.jpg,118,0.6090228438740397
dataset/dalleimg/org/image_dall_3_19.jpg,3,0.6111679391973978
dataset/dalleimg/org/image_dall_3_20.jpg,72,0.6304893032203247
dataset/dalleimg/org/image_dall_3_21.jpg,32,0.6143448845230737
dataset/dalleimg/org/image_dall_3_22.jpg,54,0.5590838273564497
dataset/dalleimg/org/image_dall_3_23.jpg,101,0.5997379560751643
dataset/dalleimg/org/image_dall_3_24.jpg,88,0.5726014714643219
dataset/dalleimg/org/image_dall_3_25.jpg,15,0.5705776824062495
dataset/dalleimg/org/image_dall_3_26.jpg,33,0.6152347136346916
dataset/dalleimg/org/image_dall_3_27.jpg,95,0.6157719805241088
dataset/dalleimg/org/image_dall_3_28.jpg,64,0.6066776374389559
dataset/dalleimg/org/image_dall_3_29.jpg,122,0.6415927387001945
dataset/dalleimg/org/image_dall_3_30.jpg,129,0.590173540543443
dataset/dalleimg/org/image_dall_3_31.jpg,10,0.6113901976633238
dataset/dalleimg/org/image_dall_3_32.jpg,70,0.6129336782791923
dataset/dalleimg/org/image_dall_3_33.jpg,34,0.6171080242951094
dataset/dalleimg/org/image_dall_3_34.jpg,56,0.5600867073988403
dataset/dalleimg/org/image_dall_3_35.jpg,61,0.5828505474304465
dataset/dalleimg/org/image_dall_3_36.jpg,4,0.5863817174813988
dataset/dalleimg/org/image_dall_3_37.jpg,100,0.6002911692270075
dataset/dalleimg/org/image_dall_3_38.jpg,36,0.5969642699279778
dataset/dalleimg/org/image_dall_3_39.jpg,97,0.5598779474271021
dataset/dalleimg/org/image_dall_3_40.jpg,130,0.6086565967341016
dataset/dalleimg/org/image_dall_3_41.jpg,150,0.6112337686306255
dataset/dalleimg/org/image_dall_3_42.jpg,71,0.6070807318251756
dataset/dalleimg/org/image_dall_3_43.jpg,82,0.574723317596353
